"Año","Mes","Comunidad autónoma","Provincia","Instalaciones acumuladas","Desinstalaciones acumuladas","Dispositivos activos"
"Año 2021","Marzo","Andalucía","Córdoba","308.0","220.0","88.0"
"Año 2021","Marzo","Andalucía","Granada","377.0","259.0","118.0"
"Año 2021","Marzo","Andalucía","Huelva","82.0","61.0","21.0"
"Año 2021","Marzo","Andalucía","Jaén","378.0","263.0","115.0"
"Año 2021","Marzo","Andalucía","Málaga","457.0","370.0","87.0"
"Año 2021","Marzo","Andalucía","Sevilla","259.0","213.0","46.0"
"Año 2021","Marzo","Aragón","Huesca","30.0","22.0","8.0"
"Año 2021","Marzo","Aragón","Teruel","40.0","33.0","7.0"
"Año 2021","Marzo","Aragón","Zaragoza","175.0","134.0","41.0"
"Año 2021","Marzo","Principado de Asturias","Asturias","214.0","169.0","45.0"
"Año 2021","Marzo","Illes Balears","Illes Balears","131.0","96.0","35.0"
"Año 2021","Marzo","Canarias","Las Palmas","177.0","139.0","38.0"
"Año 2021","Marzo","Canarias","Santa Cruz de Tenerife","254.0","203.0","51.0"
"Año 2021","Marzo","Cantabria","Cantabria","180.0","162.0","18.0"
"Año 2021","Marzo","Castilla y León","Ávila","34.0","26.0","8.0"
"Año 2021","Marzo","Castilla y León","Burgos","19.0","12.0","7.0"
"Año 2021","Marzo","Castilla y León","León","110.0","69.0","41.0"
"Año 2021","Marzo","Castilla y León","Palencia","52.0","38.0","14.0"
"Año 2021","Marzo","Castilla y León","Salamanca","24.0","21.0","3.0"
"Año 2021","Marzo","Castilla y León","Segovia","66.0","52.0","14.0"
"Año 2021","Marzo","Castilla y León","Soria","70.0","58.0","12.0"
"Año 2021","Marzo","Castilla y León","Valladolid","24.0","20.0","4.0"
"Año 2021","Marzo","Castilla y León","Zamora","3.0","2.0","1.0"
"Año 2021","Marzo","Castilla-La Mancha","Albacete","45.0","26.0","19.0"
"Año 2021","Marzo","Castilla-La Mancha","Ciudad Real","179.0","134.0","45.0"
"Año 2021","Marzo","Castilla-La Mancha","Cuenca","6.0","4.0","2.0"
"Año 2021","Marzo","Castilla-La Mancha","Guadalajara","80.0","62.0","18.0"
"Año 2021","Marzo","Castilla-La Mancha","Toledo","136.0","90.0","46.0"
"Año 2021","Marzo","Cataluña","Barcelona","176.0","138.0","38.0"
"Año 2021","Marzo","Cataluña","Girona","43.0","32.0","11.0"
"Año 2021","Marzo","Cataluña","Lleida","20.0","18.0","2.0"
"Año 2021","Marzo","Cataluña","Tarragona","110.0","98.0","12.0"
"Año 2021","Marzo","Comunitat Valenciana","Alicante/Alacant","307.0","236.0","71.0"
"Año 2021","Marzo","Comunitat Valenciana","Castellón/Castelló","133.0","84.0","49.0"
"Año 2021","Marzo","Comunitat Valenciana","Valencia/València","680.0","522.0","158.0"
"Año 2021","Marzo","Extremadura","Badajoz","70.0","45.0","25.0"
"Año 2021","Marzo","Extremadura","Cáceres","37.0","26.0","11.0"
"Año 2021","Marzo","Galicia","A Coruña","86.0","64.0","22.0"
"Año 2021","Marzo","Galicia","Lugo","61.0","36.0","25.0"
"Año 2021","Marzo","Galicia","Ourense","65.0","37.0","28.0"
"Año 2021","Marzo","Galicia","Pontevedra","131.0","102.0","29.0"
"Año 2021","Marzo","Comunidad de Madrid","Madrid","1929.0","1646.0","283.0"
"Año 2021","Marzo","Región de Murcia","Murcia","262.0","158.0","104.0"
"Año 2021","Marzo","Comunidad Foral de Navarra","Navarra","87.0","58.0","29.0"
"Año 2021","Marzo","País Vasco","Araba/Álava","18.0","14.0","4.0"
"Año 2021","Marzo","País Vasco","Bizkaia","267.0","232.0","35.0"
"Año 2021","Marzo","País Vasco","Gipuzkoa","60.0","49.0","11.0"
"Año 2021","Marzo","La Rioja","La Rioja","24.0","19.0","5.0"
"Año 2021","Marzo","Ceuta","Ceuta","1.0","0.0","1.0"
"Año 2021","Marzo","Melilla","Melilla","0.0","0.0","0.0"
"Año 2021","Abril","Andalucía","Almería","524.0","310.0","214.0"
"Año 2021","Abril","Andalucía","Cádiz","380.0","231.0","149.0"
"Año 2021","Abril","Andalucía","Córdoba","315.0","227.0","88.0"
"Año 2021","Abril","Andalucía","Granada","386.0","263.0","123.0"
"Año 2021","Abril","Andalucía","Huelva","82.0","62.0","20.0"
"Año 2021","Abril","Andalucía","Jaén","383.0","270.0","113.0"
"Año 2021","Abril","Andalucía","Málaga","465.0","371.0","94.0"
"Año 2021","Abril","Andalucía","Sevilla","262.0","217.0","45.0"
"Año 2021","Abril","Aragón","Huesca","30.0","22.0","8.0"
"Año 2021","Abril","Aragón","Teruel","40.0","33.0","7.0"
"Año 2021","Abril","Aragón","Zaragoza","179.0","137.0","42.0"
"Año 2021","Abril","Principado de Asturias","Asturias","215.0","169.0","46.0"
"Año 2021","Abril","Illes Balears","Illes Balears","131.0","98.0","33.0"
"Año 2021","Abril","Canarias","Las Palmas","181.0","139.0","42.0"
"Año 2021","Abril","Canarias","Santa Cruz de Tenerife","255.0","205.0","50.0"
"Año 2021","Abril","Cantabria","Cantabria","183.0","164.0","19.0"
"Año 2021","Abril","Castilla y León","Ávila","35.0","27.0","8.0"
"Año 2021","Abril","Castilla y León","Burgos","19.0","12.0","7.0"
"Año 2021","Abril","Castilla y León","León","113.0","73.0","40.0"
"Año 2021","Abril","Castilla y León","Palencia","53.0","38.0","15.0"
"Año 2021","Abril","Castilla y León","Salamanca","24.0","21.0","3.0"
"Año 2021","Abril","Castilla y León","Segovia","66.0","52.0","14.0"
"Año 2021","Abril","Castilla y León","Soria","71.0","59.0","12.0"
"Año 2021","Abril","Castilla y León","Valladolid","24.0","20.0","4.0"
"Año 2021","Abril","Castilla y León","Zamora","3.0","2.0","1.0"
"Año 2021","Abril","Castilla-La Mancha","Albacete","46.0","28.0","18.0"
"Año 2021","Abril","Castilla-La Mancha","Ciudad Real","181.0","136.0","45.0"
"Año 2021","Abril","Castilla-La Mancha","Cuenca","6.0","4.0","2.0"
"Año 2021","Abril","Castilla-La Mancha","Guadalajara","80.0","62.0","18.0"
"Año 2021","Abril","Castilla-La Mancha","Toledo","138.0","93.0","45.0"
"Año 2021","Abril","Cataluña","Barcelona","178.0","138.0","40.0"
"Año 2021","Abril","Cataluña","Girona","43.0","33.0","10.0"
"Año 2021","Abril","Cataluña","Lleida","20.0","18.0","2.0"
"Año 2021","Abril","Cataluña","Tarragona","110.0","101.0","9.0"
"Año 2021","Abril","Comunitat Valenciana","Alicante/Alacant","309.0","238.0","71.0"
"Año 2021","Abril","Comunitat Valenciana","Castellón/Castelló","139.0","86.0","53.0"
"Año 2021","Abril","Comunitat Valenciana","Valencia/València","687.0","530.0","157.0"
"Año 2021","Abril","Extremadura","Badajoz","73.0","46.0","27.0"
"Año 2021","Abril","Extremadura","Cáceres","39.0","27.0","12.0"
"Año 2021","Abril","Galicia","A Coruña","91.0","64.0","27.0"
"Año 2021","Abril","Galicia","Lugo","64.0","39.0","25.0"
"Año 2021","Abril","Galicia","Ourense","66.0","41.0","25.0"
"Año 2021","Abril","Galicia","Pontevedra","132.0","104.0","28.0"
"Año 2021","Abril","Comunidad de Madrid","Madrid","1940.0","1664.0","276.0"
"Año 2021","Abril","Región de Murcia","Murcia","266.0","163.0","103.0"
"Año 2021","Abril","Comunidad Foral de Navarra","Navarra","88.0","61.0","27.0"
"Año 2021","Abril","País Vasco","Araba/Álava","19.0","14.0","5.0"
"Año 2021","Abril","País Vasco","Bizkaia","269.0","233.0","36.0"
"Año 2021","Abril","País Vasco","Gipuzkoa","60.0","50.0","10.0"
"Año 2021","Abril","La Rioja","La Rioja","24.0","19.0","5.0"
"Año 2021","Abril","Ceuta","Ceuta","1.0","0.0","1.0"
"Año 2021","Abril","Melilla","Melilla","0.0","0.0","0.0"
"Año 2021","Mayo","Andalucía","Almería","535.0","315.0","220.0"
"Año 2021","Mayo","Andalucía","Cádiz","391.0","245.0","146.0"
"Año 2021","Mayo","Andalucía","Córdoba","326.0","232.0","94.0"
"Año 2021","Mayo","Andalucía","Granada","397.0","270.0","127.0"
"Año 2021","Mayo","Andalucía","Huelva","82.0","64.0","18.0"
"Año 2021","Mayo","Andalucía","Jaén","389.0","278.0","111.0"
"Año 2021","Mayo","Andalucía","Málaga","469.0","380.0","89.0"
"Año 2021","Mayo","Andalucía","Sevilla","263.0","218.0","45.0"
"Año 2021","Mayo","Aragón","Huesca","31.0","22.0","9.0"
"Año 2021","Mayo","Aragón","Teruel","40.0","33.0","7.0"
"Año 2021","Mayo","Aragón","Zaragoza","180.0","139.0","41.0"
"Año 2021","Mayo","Principado de Asturias","Asturias","217.0","171.0","46.0"
"Año 2021","Mayo","Illes Balears","Illes Balears","133.0","101.0","32.0"
"Año 2021","Mayo","Canarias","Las Palmas","184.0","144.0","40.0"
"Año 2021","Mayo","Canarias","Santa Cruz de Tenerife","256.0","207.0","49.0"
"Año 2021","Mayo","Cantabria","Cantabria","184.0","166.0","18.0"
"Año 2021","Mayo","Castilla y León","Ávila","35.0","27.0","8.0"
"Año 2021","Mayo","Castilla y León","Burgos","20.0","12.0","8.0"
"Año 2021","Mayo","Castilla y León","León","117.0","77.0","40.0"
"Año 2021","Mayo","Castilla y León","Palencia","53.0","38.0","15.0"
"Año 2021","Mayo","Castilla y León","Salamanca","24.0","22.0","2.0"
"Año 2021","Mayo","Castilla y León","Segovia","66.0","53.0","13.0"
"Año 2021","Mayo","Castilla y León","Soria","71.0","60.0","11.0"
"Año 2021","Mayo","Castilla y León","Valladolid","24.0","20.0","4.0"
"Año 2021","Mayo","Castilla y León","Zamora","3.0","3.0","0.0"
"Año 2021","Mayo","Castilla-La Mancha","Albacete","47.0","30.0","17.0"
"Año 2021","Mayo","Castilla-La Mancha","Ciudad Real","186.0","138.0","48.0"
"Año 2021","Mayo","Castilla-La Mancha","Cuenca","6.0","4.0","2.0"
"Año 2021","Mayo","Castilla-La Mancha","Guadalajara","81.0","63.0","18.0"
"Año 2021","Mayo","Castilla-La Mancha","Toledo","140.0","94.0","46.0"
"Año 2021","Mayo","Cataluña","Barcelona","180.0","139.0","41.0"
"Año 2021","Mayo","Cataluña","Girona","43.0","35.0","8.0"
"Año 2021","Mayo","Cataluña","Lleida","20.0","18.0","2.0"
"Año 2021","Mayo","Cataluña","Tarragona","111.0","101.0","10.0"
"Año 2021","Mayo","Comunitat Valenciana","Alicante/Alacant","311.0","242.0","69.0"
"Año 2021","Mayo","Comunitat Valenciana","Castellón/Castelló","145.0","91.0","54.0"
"Año 2021","Mayo","Comunitat Valenciana","Valencia/València","705.0","541.0","164.0"
"Año 2021","Mayo","Extremadura","Badajoz","73.0","48.0","25.0"
"Año 2021","Mayo","Extremadura","Cáceres","39.0","28.0","11.0"
"Año 2021","Mayo","Galicia","A Coruña","95.0","67.0","28.0"
"Año 2021","Mayo","Galicia","Lugo","66.0","42.0","24.0"
"Año 2021","Mayo","Galicia","Ourense","67.0","44.0","23.0"
"Año 2021","Mayo","Galicia","Pontevedra","135.0","109.0","26.0"
"Año 2021","Mayo","Comunidad de Madrid","Madrid","1955.0","1684.0","271.0"
"Año 2021","Mayo","Región de Murcia","Murcia","274.0","169.0","105.0"
"Año 2021","Mayo","Comunidad Foral de Navarra","Navarra","89.0","63.0","26.0"
"Año 2021","Mayo","País Vasco","Araba/Álava","19.0","14.0","5.0"
"Año 2021","Mayo","País Vasco","Bizkaia","272.0","235.0","37.0"
"Año 2021","Mayo","País Vasco","Gipuzkoa","61.0","51.0","10.0"
"Año 2021","Mayo","La Rioja","La Rioja","24.0","19.0","5.0"
"Año 2021","Mayo","Ceuta","Ceuta","1.0","0.0","1.0"
"Año 2021","Mayo","Melilla","Melilla","0.0","0.0","0.0"
"Año 2021","Junio","Andalucía","Almería","550.0","327.0","223.0"
"Año 2021","Junio","Andalucía","Cádiz","408.0","253.0","155.0"
"Año 2021","Junio","Andalucía","Córdoba","332.0","235.0","97.0"
"Año 2021","Junio","Andalucía","Granada","405.0","274.0","131.0"
"Año 2021","Junio","Andalucía","Huelva","82.0","66.0","16.0"
"Año 2021","Junio","Andalucía","Jaén","397.0","285.0","112.0"
"Año 2021","Junio","Andalucía","Málaga","472.0","387.0","85.0"
"Año 2021","Junio","Andalucía","Sevilla","265.0","219.0","46.0"
"Año 2021","Junio","Aragón","Huesca","31.0","23.0","8.0"
"Año 2021","Junio","Aragón","Teruel","40.0","33.0","7.0"
"Año 2021","Junio","Aragón","Zaragoza","182.0","140.0","42.0"
"Año 2021","Junio","Principado de Asturias","Asturias","219.0","174.0","45.0"
"Año 2021","Junio","Illes Balears","Illes Balears","135.0","102.0","33.0"
"Año 2021","Junio","Canarias","Las Palmas","189.0","148.0","41.0"
"Año 2021","Junio","Canarias","Santa Cruz de Tenerife","257.0","210.0","47.0"
"Año 2021","Junio","Cantabria","Cantabria","185.0","168.0","17.0"
"Año 2021","Junio","Castilla y León","Ávila","35.0","27.0","8.0"
"Año 2021","Junio","Castilla y León","Burgos","20.0","12.0","8.0"
"Año 2021","Junio","Castilla y León","León","120.0","79.0","41.0"
"Año 2021","Junio","Castilla y León","Palencia","53.0","39.0","14.0"
"Año 2021","Junio","Castilla y León","Salamanca","24.0","22.0","2.0"
"Año 2021","Junio","Castilla y León","Segovia","67.0","54.0","13.0"
"Año 2021","Junio","Castilla y León","Soria","71.0","60.0","11.0"
"Año 2021","Junio","Castilla y León","Valladolid","24.0","20.0","4.0"
"Año 2021","Junio","Castilla y León","Zamora","4.0","3.0","1.0"
"Año 2021","Junio","Castilla-La Mancha","Albacete","48.0","31.0","17.0"
"Año 2021","Junio","Castilla-La Mancha","Ciudad Real","187.0","140.0","47.0"
"Año 2021","Junio","Castilla-La Mancha","Cuenca","6.0","4.0","2.0"
"Año 2021","Junio","Castilla-La Mancha","Guadalajara","82.0","63.0","19.0"
"Año 2021","Junio","Castilla-La Mancha","Toledo","143.0","95.0","48.0"
"Año 2021","Junio","Cataluña","Barcelona","183.0","141.0","42.0"
"Año 2021","Junio","Cataluña","Girona","45.0","35.0","10.0"
"Año 2021","Junio","Cataluña","Lleida","21.0","19.0","2.0"
"Año 2021","Junio","Cataluña","Tarragona","114.0","102.0","12.0"
"Año 2021","Junio","Comunitat Valenciana","Alicante/Alacant","317.0","248.0","69.0"
"Año 2021","Junio","Comunitat Valenciana","Castellón/Castelló","147.0","96.0","51.0"
"Año 2021","Junio","Comunitat Valenciana","Valencia/València","715.0","546.0","169.0"
"Año 2021","Junio","Extremadura","Badajoz","73.0","49.0","24.0"
"Año 2021","Junio","Extremadura","Cáceres","39.0","28.0","11.0"
"Año 2021","Junio","Galicia","A Coruña","99.0","67.0","32.0"
"Año 2021","Junio","Galicia","Lugo","68.0","44.0","24.0"
"Año 2021","Junio","Galicia","Ourense","67.0","45.0","22.0"
"Año 2021","Junio","Galicia","Pontevedra","136.0","111.0","25.0"
"Año 2021","Junio","Comunidad de Madrid","Madrid","1974.0","1695.0","279.0"
"Año 2021","Junio","Región de Murcia","Murcia","281.0","176.0","105.0"
"Año 2021","Junio","Comunidad Foral de Navarra","Navarra","92.0","64.0","28.0"
"Año 2021","Junio","País Vasco","Araba/Álava","19.0","14.0","5.0"
"Año 2021","Junio","País Vasco","Bizkaia","275.0","239.0","36.0"
"Año 2021","Junio","País Vasco","Gipuzkoa","63.0","52.0","11.0"
"Año 2021","Junio","La Rioja","La Rioja","24.0","19.0","5.0"
"Año 2021","Junio","Ceuta","Ceuta","1.0","0.0","1.0"
"Año 2021","Junio","Melilla","Melilla","0.0","0.0","0.0"
"Año 2021","Julio","Andalucía","Almería","564.0","333.0","231.0"
"Año 2021","Julio","Andalucía","Cádiz","423.0","257.0","166.0"
"Año 2021","Julio","Andalucía","Córdoba","338.0","243.0","95.0"
"Año 2021","Julio","Andalucía","Granada","416.0","279.0","137.0"
"Año 2021","Julio","Andalucía","Huelva","83.0","67.0","16.0"
"Año 2021","Julio","Andalucía","Jaén","408.0","291.0","117.0"
"Año 2021","Julio","Andalucía","Málaga","482.0","393.0","89.0"
"Año 2021","Julio","Andalucía","Sevilla","267.0","225.0","42.0"
"Año 2021","Julio","Aragón","Huesca","34.0","23.0","11.0"
"Año 2021","Julio","Aragón","Teruel","40.0","33.0","7.0"
"Año 2021","Julio","Aragón","Zaragoza","186.0","143.0","43.0"
"Año 2021","Julio","Principado de Asturias","Asturias","220.0","176.0","44.0"
"Año 2021","Julio","Illes Balears","Illes Balears","138.0","102.0","36.0"
"Año 2021","Julio","Canarias","Las Palmas","195.0","149.0","46.0"
"Año 2021","Julio","Canarias","Santa Cruz de Tenerife","263.0","211.0","52.0"
"Año 2021","Julio","Cantabria","Cantabria","190.0","169.0","21.0"
"Año 2021","Julio","Castilla y León","Ávila","35.0","27.0","8.0"
"Año 2021","Julio","Castilla y León","Burgos","20.0","12.0","8.0"
"Año 2021","Julio","Castilla y León","León","122.0","81.0","41.0"
"Año 2021","Julio","Castilla y León","Palencia","56.0","39.0","17.0"
"Año 2021","Julio","Castilla y León","Salamanca","25.0","23.0","2.0"
"Año 2021","Julio","Castilla y León","Segovia","67.0","55.0","12.0"
"Año 2021","Julio","Castilla y León","Soria","72.0","60.0","12.0"
"Año 2021","Julio","Castilla y León","Valladolid","24.0","20.0","4.0"
"Año 2021","Julio","Castilla y León","Zamora","4.0","3.0","1.0"
"Año 2021","Julio","Castilla-La Mancha","Albacete","49.0","33.0","16.0"
"Año 2021","Julio","Castilla-La Mancha","Ciudad Real","188.0","144.0","44.0"
"Año 2021","Julio","Castilla-La Mancha","Cuenca","6.0","4.0","2.0"
"Año 2021","Julio","Castilla-La Mancha","Guadalajara","87.0","65.0","22.0"
"Año 2021","Julio","Castilla-La Mancha","Toledo","145.0","96.0","49.0"
"Año 2021","Julio","Cataluña","Barcelona","185.0","144.0","41.0"
"Año 2021","Julio","Cataluña","Girona","46.0","35.0","11.0"
"Año 2021","Julio","Cataluña","Lleida","22.0","19.0","3.0"
"Año 2021","Julio","Cataluña","Tarragona","118.0","102.0","16.0"
"Año 2021","Julio","Comunitat Valenciana","Alicante/Alacant","320.0","249.0","71.0"
"Año 2021","Julio","Comunitat Valenciana","Castellón/Castelló","152.0","97.0","55.0"
"Año 2021","Julio","Comunitat Valenciana","Valencia/València","734.0","551.0","183.0"
"Año 2021","Julio","Extremadura","Badajoz","76.0","49.0","27.0"
"Año 2021","Julio","Extremadura","Cáceres","39.0","29.0","10.0"
"Año 2021","Julio","Galicia","A Coruña","103.0","70.0","33.0"
"Año 2021","Julio","Galicia","Lugo","70.0","45.0","25.0"
"Año 2021","Julio","Galicia","Ourense","69.0","46.0","23.0"
"Año 2021","Julio","Galicia","Pontevedra","138.0","112.0","26.0"
"Año 2021","Julio","Comunidad de Madrid","Madrid","1998.0","1709.0","289.0"
"Año 2021","Julio","Región de Murcia","Murcia","287.0","184.0","103.0"
"Año 2021","Julio","Comunidad Foral de Navarra","Navarra","94.0","65.0","29.0"
"Año 2021","Julio","País Vasco","Araba/Álava","19.0","14.0","5.0"
"Año 2021","Julio","País Vasco","Bizkaia","278.0","242.0","36.0"
"Año 2021","Julio","País Vasco","Gipuzkoa","63.0","52.0","11.0"
"Año 2021","Julio","La Rioja","La Rioja","24.0","19.0","5.0"
"Año 2021","Julio","Ceuta","Ceuta","1.0","0.0","1.0"
"Año 2021","Julio","Melilla","Melilla","0.0","0.0","0.0"
"Año 2021","Agosto","Andalucía","Almería","575.0","336.0","239.0"
"Año 2021","Agosto","Andalucía","Cádiz","446.0","261.0","185.0"
"Año 2021","Agosto","Andalucía","Córdoba","344.0","246.0","98.0"
"Año 2021","Agosto","Andalucía","Granada","429.0","284.0","145.0"
"Año 2021","Agosto","Andalucía","Huelva","84.0","68.0","16.0"
"Año 2021","Agosto","Andalucía","Jaén","411.0","297.0","114.0"
"Año 2021","Agosto","Andalucía","Málaga","487.0","399.0","88.0"
"Año 2021","Agosto","Andalucía","Sevilla","269.0","227.0","42.0"
"Año 2021","Agosto","Aragón","Huesca","34.0","24.0","10.0"
"Año 2021","Agosto","Aragón","Teruel","40.0","33.0","7.0"
"Año 2021","Agosto","Aragón","Zaragoza","188.0","145.0","43.0"
"Año 2021","Agosto","Principado de Asturias","Asturias","221.0","176.0","45.0"
"Año 2021","Agosto","Illes Balears","Illes Balears","141.0","102.0","39.0"
