"Año","Mes","Comunidad autónoma","Provincia","Número de autorizaciones concedidas"
"Año 2021","Diciembre","Comunidad Foral de Navarra","Navarra","5.0"
"Año 2021","Diciembre","País Vasco","Araba/Álava","10.0"
"Año 2021","Diciembre","País Vasco","Bizkaia","12.0"
"Año 2021","Diciembre","País Vasco","Gipuzkoa","10.0"
"Año 2021","Diciembre","La Rioja","La Rioja","2.0"
"Año 2021","Diciembre","Melilla","Melilla","6.0"
"Año 2021","Diciembre","No consta","No consta","0.0"
"Año 2022","Enero","Andalucía","Almería","7.0"
"Año 2022","Enero","Andalucía","Cádiz","6.0"
"Año 2022","Enero","Andalucía","Granada","5.0"
"Año 2022","Enero","Andalucía","Huelva","9.0"
"Año 2022","Enero","Andalucía","Jaén","4.0"
"Año 2022","Enero","Andalucía","Málaga","6.0"
"Año 2022","Enero","Andalucía","Sevilla","12.0"
"Año 2022","Enero","Aragón","Teruel","0.0"
"Año 2022","Enero","Aragón","Zaragoza","5.0"
"Año 2022","Enero","Principado de Asturias","Asturias","6.0"
"Año 2022","Enero","Illes Balears","Illes Balears","21.0"
"Año 2022","Enero","Canarias","Las Palmas","9.0"
"Año 2022","Enero","Canarias","Santa Cruz de Tenerife","0.0"
"Año 2022","Enero","Cantabria","Cantabria","2.0"
"Año 2022","Enero","Castilla y León","Ávila","0.0"
"Año 2022","Enero","Castilla y León","Burgos","1.0"
"Año 2022","Enero","Castilla y León","Palencia","1.0"
"Año 2022","Enero","Castilla y León","Soria","1.0"
"Año 2022","Enero","Castilla y León","Valladolid","1.0"
"Año 2022","Enero","Castilla-La Mancha","Albacete","4.0"
"Año 2022","Enero","Castilla-La Mancha","Ciudad Real","4.0"
"Año 2022","Enero","Castilla-La Mancha","Cuenca","1.0"
"Año 2022","Enero","Castilla-La Mancha","Guadalajara","1.0"
"Año 2022","Enero","Castilla-La Mancha","Toledo","2.0"
"Año 2022","Enero","Cataluña","Barcelona","19.0"
"Año 2022","Enero","Cataluña","Girona","4.0"
"Año 2022","Enero","Cataluña","Lleida","2.0"
"Año 2022","Enero","Cataluña","Tarragona","10.0"
"Año 2022","Enero","Comunitat Valenciana","Alicante/Alacant","18.0"
"Año 2022","Enero","Comunitat Valenciana","Castellón/Castelló","2.0"
"Año 2022","Enero","Comunitat Valenciana","Valencia/València","12.0"
"Año 2022","Enero","Extremadura","Cáceres","1.0"
"Año 2022","Enero","Galicia","A Coruña","7.0"
"Año 2022","Enero","Galicia","Lugo","0.0"
"Año 2022","Enero","Galicia","Ourense","2.0"
"Año 2022","Enero","Galicia","Pontevedra","2.0"
"Año 2022","Enero","Comunidad de Madrid","Madrid","40.0"
"Año 2022","Enero","Región de Murcia","Murcia","28.0"
"Año 2022","Enero","País Vasco","Araba/Álava","2.0"
"Año 2022","Enero","País Vasco","Bizkaia","7.0"
"Año 2022","Enero","País Vasco","Gipuzkoa","3.0"
"Año 2022","Enero","Melilla","Melilla","1.0"
"Año 2022","Febrero","Andalucía","Almería","15.0"
"Año 2022","Febrero","Andalucía","Cádiz","7.0"
"Año 2022","Febrero","Andalucía","Córdoba","6.0"
"Año 2022","Febrero","Andalucía","Granada","10.0"
"Año 2022","Febrero","Andalucía","Huelva","2.0"
"Año 2022","Febrero","Andalucía","Jaén","3.0"
"Año 2022","Febrero","Andalucía","Málaga","3.0"
"Año 2022","Febrero","Andalucía","Sevilla","8.0"
"Año 2022","Febrero","Aragón","Zaragoza","7.0"
"Año 2022","Febrero","Principado de Asturias","Asturias","4.0"
"Año 2022","Febrero","Illes Balears","Illes Balears","21.0"
"Año 2022","Febrero","Canarias","Las Palmas","14.0"
"Año 2022","Febrero","Cantabria","Cantabria","2.0"
"Año 2022","Febrero","Castilla y León","Burgos","3.0"
"Año 2022","Febrero","Castilla y León","León","2.0"
"Año 2022","Febrero","Castilla y León","Zamora","1.0"
"Año 2022","Febrero","Castilla-La Mancha","Albacete","4.0"
"Año 2022","Febrero","Castilla-La Mancha","Ciudad Real","4.0"
"Año 2022","Febrero","Castilla-La Mancha","Cuenca","1.0"
"Año 2022","Febrero","Castilla-La Mancha","Guadalajara","2.0"
"Año 2022","Febrero","Castilla-La Mancha","Toledo","4.0"
"Año 2022","Febrero","Cataluña","Barcelona","32.0"
"Año 2022","Febrero","Cataluña","Girona","5.0"
"Año 2022","Febrero","Cataluña","Lleida","9.0"
"Año 2022","Febrero","Cataluña","Tarragona","0.0"
"Año 2022","Febrero","Comunitat Valenciana","Alicante/Alacant","39.0"
"Año 2022","Febrero","Comunitat Valenciana","Castellón/Castelló","11.0"
"Año 2022","Febrero","Comunitat Valenciana","Valencia/València","15.0"
"Año 2022","Febrero","Extremadura","Badajoz","4.0"
"Año 2022","Febrero","Extremadura","Cáceres","3.0"
"Año 2022","Febrero","Galicia","A Coruña","11.0"
"Año 2022","Febrero","Galicia","Lugo","2.0"
"Año 2022","Febrero","Galicia","Ourense","4.0"
"Año 2022","Febrero","Galicia","Pontevedra","2.0"
"Año 2022","Febrero","Comunidad de Madrid","Madrid","27.0"
"Año 2022","Febrero","Región de Murcia","Murcia","39.0"
"Año 2022","Febrero","Comunidad Foral de Navarra","Navarra","4.0"
"Año 2022","Febrero","País Vasco","Araba/Álava","10.0"
"Año 2022","Febrero","País Vasco","Bizkaia","11.0"
"Año 2022","Febrero","País Vasco","Gipuzkoa","3.0"
"Año 2022","Febrero","La Rioja","La Rioja","2.0"
"Año 2022","Febrero","Ceuta","Ceuta","2.0"
"Año 2022","Febrero","Melilla","Melilla","2.0"
"Año 2022","Marzo","Andalucía","Almería","15.0"
"Año 2022","Marzo","Andalucía","Cádiz","4.0"
"Año 2022","Marzo","Andalucía","Córdoba","2.0"
"Año 2022","Marzo","Andalucía","Granada","7.0"
"Año 2022","Marzo","Andalucía","Huelva","10.0"
"Año 2022","Marzo","Andalucía","Jaén","1.0"
"Año 2022","Marzo","Andalucía","Málaga","25.0"
"Año 2022","Marzo","Andalucía","Sevilla","6.0"
"Año 2022","Marzo","Aragón","Zaragoza","15.0"
"Año 2022","Marzo","Principado de Asturias","Asturias","2.0"
"Año 2022","Marzo","Illes Balears","Illes Balears","15.0"
"Año 2022","Marzo","Canarias","Las Palmas","9.0"
"Año 2022","Marzo","Canarias","Santa Cruz de Tenerife","9.0"
"Año 2022","Marzo","Cantabria","Cantabria","9.0"
"Año 2022","Marzo","Castilla y León","Burgos","4.0"
"Año 2022","Marzo","Castilla y León","León","5.0"
"Año 2022","Marzo","Castilla y León","Palencia","1.0"
"Año 2022","Marzo","Castilla y León","Salamanca","5.0"
"Año 2022","Marzo","Castilla y León","Soria","0.0"
"Año 2022","Marzo","Castilla-La Mancha","Albacete","5.0"
"Año 2022","Marzo","Castilla-La Mancha","Ciudad Real","3.0"
"Año 2022","Marzo","Castilla-La Mancha","Cuenca","1.0"
"Año 2022","Marzo","Castilla-La Mancha","Guadalajara","1.0"
"Año 2022","Marzo","Castilla-La Mancha","Toledo","8.0"
"Año 2022","Marzo","Cataluña","Barcelona","23.0"
"Año 2022","Marzo","Cataluña","Girona","1.0"
"Año 2022","Marzo","Cataluña","Lleida","8.0"
"Año 2022","Marzo","Cataluña","Tarragona","8.0"
"Año 2022","Marzo","Comunitat Valenciana","Alicante/Alacant","33.0"
"Año 2022","Marzo","Comunitat Valenciana","Castellón/Castelló","11.0"
"Año 2022","Marzo","Comunitat Valenciana","Valencia/València","22.0"
"Año 2022","Marzo","Extremadura","Badajoz","1.0"
"Año 2022","Marzo","Extremadura","Cáceres","7.0"
"Año 2022","Marzo","Galicia","A Coruña","6.0"
"Año 2022","Marzo","Galicia","Lugo","1.0"
"Año 2022","Marzo","Galicia","Ourense","2.0"
"Año 2022","Marzo","Galicia","Pontevedra","4.0"
"Año 2022","Marzo","Comunidad de Madrid","Madrid","42.0"
"Año 2022","Marzo","Región de Murcia","Murcia","45.0"
"Año 2022","Marzo","Comunidad Foral de Navarra","Navarra","1.0"
"Año 2022","Marzo","País Vasco","Araba/Álava","3.0"
"Año 2022","Marzo","País Vasco","Bizkaia","8.0"
"Año 2022","Marzo","País Vasco","Gipuzkoa","12.0"
"Año 2022","Marzo","La Rioja","La Rioja","2.0"
"Año 2022","Abril","Andalucía","Almería","18.0"
"Año 2022","Abril","Andalucía","Cádiz","4.0"
"Año 2022","Abril","Andalucía","Córdoba","2.0"
"Año 2022","Abril","Andalucía","Granada","4.0"
"Año 2022","Abril","Andalucía","Huelva","7.0"
"Año 2022","Abril","Andalucía","Jaén","2.0"
"Año 2022","Abril","Andalucía","Málaga","1.0"
"Año 2022","Abril","Andalucía","Sevilla","1.0"
"Año 2022","Abril","Aragón","Teruel","0.0"
"Año 2022","Abril","Aragón","Zaragoza","5.0"
"Año 2022","Abril","Principado de Asturias","Asturias","3.0"
"Año 2022","Abril","Illes Balears","Illes Balears","20.0"
"Año 2022","Abril","Canarias","Las Palmas","4.0"
"Año 2022","Abril","Cantabria","Cantabria","4.0"
"Año 2022","Abril","Castilla y León","Ávila","1.0"
"Año 2022","Abril","Castilla y León","Burgos","3.0"
"Año 2022","Abril","Castilla y León","León","0.0"
"Año 2022","Abril","Castilla y León","Salamanca","1.0"
"Año 2022","Abril","Castilla y León","Segovia","1.0"
"Año 2022","Abril","Castilla y León","Valladolid","3.0"
"Año 2022","Abril","Castilla y León","Zamora","1.0"
"Año 2022","Abril","Castilla-La Mancha","Albacete","9.0"
"Año 2022","Abril","Castilla-La Mancha","Ciudad Real","4.0"
"Año 2022","Abril","Castilla-La Mancha","Cuenca","7.0"
"Año 2022","Abril","Castilla-La Mancha","Guadalajara","1.0"
"Año 2022","Abril","Castilla-La Mancha","Toledo","2.0"
"Año 2022","Abril","Cataluña","Barcelona","19.0"
"Año 2022","Abril","Cataluña","Girona","6.0"
"Año 2022","Abril","Cataluña","Lleida","5.0"
"Año 2022","Abril","Cataluña","Tarragona","9.0"
"Año 2022","Abril","Comunitat Valenciana","Alicante/Alacant","25.0"
"Año 2022","Abril","Comunitat Valenciana","Castellón/Castelló","8.0"
"Año 2022","Abril","Comunitat Valenciana","Valencia/València","8.0"
"Año 2022","Abril","Extremadura","Badajoz","2.0"
"Año 2022","Abril","Galicia","A Coruña","0.0"
"Año 2022","Abril","Galicia","Ourense","0.0"
"Año 2022","Abril","Galicia","Pontevedra","0.0"
"Año 2022","Abril","Comunidad de Madrid","Madrid","41.0"
"Año 2022","Abril","Región de Murcia","Murcia","29.0"
"Año 2022","Abril","Comunidad Foral de Navarra","Navarra","7.0"
"Año 2022","Abril","País Vasco","Araba/Álava","4.0"
"Año 2022","Abril","País Vasco","Bizkaia","12.0"
"Año 2022","Abril","País Vasco","Gipuzkoa","9.0"
"Año 2022","Abril","La Rioja","La Rioja","3.0"
"Año 2022","Abril","Ceuta","Ceuta","1.0"
"Año 2022","Abril","Melilla","Melilla","1.0"
"Año 2022","Mayo","Andalucía","Almería","16.0"
"Año 2022","Mayo","Andalucía","Cádiz","4.0"
"Año 2022","Mayo","Andalucía","Córdoba","6.0"
"Año 2022","Mayo","Andalucía","Granada","5.0"
"Año 2022","Mayo","Andalucía","Huelva","1.0"
"Año 2022","Mayo","Andalucía","Jaén","3.0"
"Año 2022","Mayo","Andalucía","Málaga","1.0"
"Año 2022","Mayo","Andalucía","Sevilla","10.0"
"Año 2022","Mayo","Aragón","Huesca","0.0"
"Año 2022","Mayo","Aragón","Teruel","1.0"
"Año 2022","Mayo","Aragón","Zaragoza","6.0"
"Año 2022","Mayo","Principado de Asturias","Asturias","16.0"
"Año 2022","Mayo","Illes Balears","Illes Balears","22.0"
"Año 2022","Mayo","Canarias","Las Palmas","10.0"
"Año 2022","Mayo","Canarias","Santa Cruz de Tenerife","10.0"
"Año 2022","Mayo","Cantabria","Cantabria","1.0"
"Año 2022","Mayo","Castilla y León","Ávila","0.0"
"Año 2022","Mayo","Castilla y León","Burgos","1.0"
"Año 2022","Mayo","Castilla y León","León","2.0"
"Año 2022","Mayo","Castilla-La Mancha","Albacete","5.0"
"Año 2022","Mayo","Castilla-La Mancha","Ciudad Real","3.0"
"Año 2022","Mayo","Castilla-La Mancha","Toledo","12.0"
"Año 2022","Mayo","Cataluña","Barcelona","72.0"
"Año 2022","Mayo","Cataluña","Girona","3.0"
"Año 2022","Mayo","Cataluña","Lleida","12.0"
"Año 2022","Mayo","Cataluña","Tarragona","13.0"
"Año 2022","Mayo","Comunitat Valenciana","Alicante/Alacant","49.0"
"Año 2022","Mayo","Comunitat Valenciana","Castellón/Castelló","3.0"
"Año 2022","Mayo","Comunitat Valenciana","Valencia/València","19.0"
"Año 2022","Mayo","Extremadura","Badajoz","2.0"
"Año 2022","Mayo","Extremadura","Cáceres","3.0"
"Año 2022","Mayo","Galicia","A Coruña","7.0"
"Año 2022","Mayo","Galicia","Lugo","4.0"
"Año 2022","Mayo","Galicia","Ourense","1.0"
"Año 2022","Mayo","Comunidad de Madrid","Madrid","21.0"
"Año 2022","Mayo","Región de Murcia","Murcia","39.0"
"Año 2022","Mayo","Comunidad Foral de Navarra","Navarra","7.0"
"Año 2022","Mayo","País Vasco","Araba/Álava","10.0"
"Año 2022","Mayo","País Vasco","Bizkaia","17.0"
"Año 2022","Mayo","País Vasco","Gipuzkoa","4.0"
"Año 2022","Mayo","La Rioja","La Rioja","3.0"
"Año 2022","Mayo","Melilla","Melilla","2.0"
"Año 2022","Mayo","No consta","No consta","1.0"
"Año 2022","Junio","Andalucía","Almería","16.0"
"Año 2022","Junio","Andalucía","Cádiz","6.0"
"Año 2022","Junio","Andalucía","Córdoba","1.0"
"Año 2022","Junio","Andalucía","Granada","5.0"
"Año 2022","Junio","Andalucía","Huelva","9.0"
"Año 2022","Junio","Andalucía","Jaén","5.0"
"Año 2022","Junio","Andalucía","Málaga","1.0"
"Año 2022","Junio","Andalucía","Sevilla","1.0"
"Año 2022","Junio","Aragón","Huesca","3.0"
"Año 2022","Junio","Aragón","Zaragoza","6.0"
"Año 2022","Junio","Principado de Asturias","Asturias","7.0"
"Año 2022","Junio","Illes Balears","Illes Balears","9.0"
"Año 2022","Junio","Canarias","Las Palmas","8.0"
"Año 2022","Junio","Canarias","Santa Cruz de Tenerife","9.0"
"Año 2022","Junio","Cantabria","Cantabria","5.0"
"Año 2022","Junio","Castilla y León","Palencia","1.0"
"Año 2022","Junio","Castilla-La Mancha","Albacete","2.0"
"Año 2022","Junio","Castilla-La Mancha","Ciudad Real","7.0"
"Año 2022","Junio","Castilla-La Mancha","Cuenca","0.0"
"Año 2022","Junio","Castilla-La Mancha","Guadalajara","1.0"
"Año 2022","Junio","Castilla-La Mancha","Toledo","3.0"
"Año 2022","Junio","Cataluña","Barcelona","37.0"
"Año 2022","Junio","Cataluña","Girona","1.0"
"Año 2022","Junio","Cataluña","Lleida","4.0"
"Año 2022","Junio","Cataluña","Tarragona","9.0"
"Año 2022","Junio","Comunitat Valenciana","Alicante/Alacant","26.0"
"Año 2022","Junio","Comunitat Valenciana","Castellón/Castelló","5.0"
"Año 2022","Junio","Comunitat Valenciana","Valencia/València","17.0"
"Año 2022","Junio","Extremadura","Badajoz","2.0"
"Año 2022","Junio","Extremadura","Cáceres","2.0"
"Año 2022","Junio","Galicia","A Coruña","10.0"
"Año 2022","Junio","Galicia","Lugo","1.0"
"Año 2022","Junio","Galicia","Ourense","2.0"
"Año 2022","Junio","Galicia","Pontevedra","1.0"
"Año 2022","Junio","Comunidad de Madrid","Madrid","49.0"
"Año 2022","Junio","Región de Murcia","Murcia","18.0"
"Año 2022","Junio","Comunidad Foral de Navarra","Navarra","0.0"
"Año 2022","Junio","País Vasco","Araba/Álava","2.0"
"Año 2022","Junio","País Vasco","Bizkaia","26.0"
"Año 2022","Junio","País Vasco","Gipuzkoa","3.0"
"Año 2022","Junio","La Rioja","La Rioja","0.0"
"Año 2022","Junio","Melilla","Melilla","0.0"
"Año 2022","Junio","No consta","No consta","1.0"
"Año 2022","Julio","Andalucía","Cádiz","3.0"
"Año 2022","Julio","Andalucía","Córdoba","1.0"
"Año 2022","Julio","Andalucía","Granada","3.0"
"Año 2022","Julio","Andalucía","Huelva","8.0"
"Año 2022","Julio","Andalucía","Jaén","2.0"
"Año 2022","Julio","Andalucía","Málaga","2.0"
"Año 2022","Julio","Andalucía","Sevilla","2.0"
"Año 2022","Julio","Aragón","Huesca","4.0"
"Año 2022","Julio","Aragón","Zaragoza","6.0"
"Año 2022","Julio","Principado de Asturias","Asturias","9.0"
"Año 2022","Julio","Illes Balears","Illes Balears","12.0"
"Año 2022","Julio","Canarias","Las Palmas","11.0"
"Año 2022","Julio","Canarias","Santa Cruz de Tenerife","1.0"
"Año 2022","Julio","Cantabria","Cantabria","2.0"
"Año 2022","Julio","Castilla y León","Burgos","0.0"
"Año 2022","Julio","Castilla y León","Salamanca","1.0"
"Año 2022","Julio","Castilla y León","Soria","1.0"
"Año 2022","Julio","Castilla y León","Zamora","1.0"
"Año 2022","Julio","Castilla-La Mancha","Albacete","5.0"
"Año 2022","Julio","Castilla-La Mancha","Ciudad Real","5.0"
"Año 2022","Julio","Castilla-La Mancha","Cuenca","1.0"
"Año 2022","Julio","Castilla-La Mancha","Guadalajara","2.0"
"Año 2022","Julio","Castilla-La Mancha","Toledo","5.0"
"Año 2022","Julio","Cataluña","Barcelona","37.0"
"Año 2022","Julio","Cataluña","Girona","8.0"
"Año 2022","Julio","Cataluña","Lleida","4.0"
"Año 2022","Julio","Cataluña","Tarragona","5.0"
"Año 2022","Julio","Comunitat Valenciana","Alicante/Alacant","8.0"
"Año 2022","Julio","Comunitat Valenciana","Castellón/Castelló","10.0"
"Año 2022","Julio","Comunitat Valenciana","Valencia/València","18.0"
"Año 2022","Julio","Extremadura","Badajoz","1.0"
"Año 2022","Julio","Extremadura","Cáceres","4.0"
"Año 2022","Julio","Galicia","A Coruña","12.0"
"Año 2022","Julio","Galicia","Pontevedra","1.0"
"Año 2022","Julio","Comunidad de Madrid","Madrid","34.0"
"Año 2022","Julio","Región de Murcia","Murcia","28.0"
"Año 2022","Julio","Comunidad Foral de Navarra","Navarra","13.0"
"Año 2022","Julio","País Vasco","Araba/Álava","3.0"
"Año 2022","Julio","País Vasco","Bizkaia","7.0"
"Año 2022","Julio","País Vasco","Gipuzkoa","9.0"
"Año 2022","Julio","La Rioja","La Rioja","4.0"
"Año 2022","Julio","Melilla","Melilla","2.0"
"Año 2022","Agosto","Andalucía","Almería","20.0"
"Año 2022","Agosto","Andalucía","Cádiz","7.0"
"Año 2022","Agosto","Andalucía","Granada","7.0"
"Año 2022","Agosto","Andalucía","Huelva","3.0"
"Año 2022","Agosto","Andalucía","Jaén","0.0"
"Año 2022","Agosto","Andalucía","Málaga","6.0"
"Año 2022","Agosto","Andalucía","Sevilla","3.0"
"Año 2022","Agosto","Aragón","Huesca","1.0"
"Año 2022","Agosto","Aragón","Zaragoza","3.0"
"Año 2022","Agosto","Principado de Asturias","Asturias","7.0"
"Año 2022","Agosto","Illes Balears","Illes Balears","7.0"
"Año 2022","Agosto","Canarias","Santa Cruz de Tenerife","1.0"
"Año 2022","Agosto","Cantabria","Cantabria","2.0"
"Año 2022","Agosto","Castilla y León","Ávila","1.0"
"Año 2022","Agosto","Castilla y León","Burgos","3.0"
"Año 2022","Agosto","Castilla y León","Salamanca","1.0"
"Año 2022","Agosto","Castilla y León","Segovia","0.0"
"Año 2022","Agosto","Castilla y León","Soria","1.0"
"Año 2022","Agosto","Castilla y León","Valladolid","1.0"
"Año 2022","Agosto","Castilla-La Mancha","Albacete","3.0"
"Año 2022","Agosto","Castilla-La Mancha","Ciudad Real","4.0"
"Año 2022","Agosto","Castilla-La Mancha","Cuenca","1.0"
"Año 2022","Agosto","Castilla-La Mancha","Guadalajara","1.0"
"Año 2022","Agosto","Castilla-La Mancha","Toledo","2.0"
"Año 2022","Agosto","Cataluña","Barcelona","14.0"
"Año 2022","Agosto","Cataluña","Girona","6.0"
"Año 2022","Agosto","Cataluña","Lleida","7.0"
"Año 2022","Agosto","Cataluña","Tarragona","0.0"
"Año 2022","Agosto","Comunitat Valenciana","Alicante/Alacant","43.0"
"Año 2022","Agosto","Comunitat Valenciana","Castellón/Castelló","3.0"
"Año 2022","Agosto","Comunitat Valenciana","Valencia/València","26.0"
"Año 2022","Agosto","Extremadura","Badajoz","2.0"
"Año 2022","Agosto","Galicia","Lugo","1.0"
"Año 2022","Agosto","Comunidad de Madrid","Madrid","25.0"
"Año 2022","Agosto","Región de Murcia","Murcia","33.0"
"Año 2022","Agosto","Comunidad Foral de Navarra","Navarra","1.0"
"Año 2022","Agosto","País Vasco","Araba/Álava","6.0"
"Año 2022","Agosto","País Vasco","Bizkaia","0.0"
"Año 2022","Agosto","País Vasco","Gipuzkoa","12.0"
"Año 2022","Agosto","La Rioja","La Rioja","6.0"
"Año 2022","Agosto","Ceuta","Ceuta","1.0"
"Año 2022","Septiembre","Andalucía","Almería","14.0"
